author,description,credits,base,editor_used,bugs,build_time,rating_value,rating_count,page_visits,downloads,creation_date,file_url,game,category,title,name,path,svg_path,tile_path
David Seager,A complete replacement of Episode 3 with some new graphics and demos. Fight your way out or let Hell have vengeance upon you.,Mad Oz for playtesting. Those at Id Software for making this possible. The DEU Team. Every other wad author whose level has provided inspiration.,New levels from scratch,"DEU 5.21 GCC, BSP 1.1x, RMB 2, DEUTEX 2.1, TED",Slight HOM in Styxs (4),"Months, on and off.",4,18,14,27,1996-06-06,https://www.doomworld.com/files/file/6103-back-to-hell/?do=download&csrfKey=15466cd5476cfbee0c6ba6443a876b2e,Doom,a-c,Back To Hell ,bak2hell.zip,./WADs/Doom/Original/bak2hell_BAK2HELL.WAD,./WADs/Doom/Processed - Vectorized/bak2hell_BAK2HELL_E3M3.svg,./WADs/Doom/Processed/bak2hell_BAK2HELL_E3M3.txt
David Seager,A complete replacement of Episode 3 with some new graphics and demos. Fight your way out or let Hell have vengeance upon you.,Mad Oz for playtesting. Those at Id Software for making this possible. The DEU Team. Every other wad author whose level has provided inspiration.,New levels from scratch,"DEU 5.21 GCC, BSP 1.1x, RMB 2, DEUTEX 2.1, TED",Slight HOM in Styxs (4),"Months, on and off.",4,18,14,27,1996-06-06,https://www.doomworld.com/files/file/6103-back-to-hell/?do=download&csrfKey=15466cd5476cfbee0c6ba6443a876b2e,Doom,a-c,Back To Hell ,bak2hell.zip,./WADs/Doom/Original/bak2hell_BAK2HELL.WAD,./WADs/Doom/Processed - Vectorized/bak2hell_BAK2HELL_E3M4.svg,./WADs/Doom/Processed/bak2hell_BAK2HELL_E3M4.txt
David Seager,A complete replacement of Episode 3 with some new graphics and demos. Fight your way out or let Hell have vengeance upon you.,Mad Oz for playtesting. Those at Id Software for making this possible. The DEU Team. Every other wad author whose level has provided inspiration.,New levels from scratch,"DEU 5.21 GCC, BSP 1.1x, RMB 2, DEUTEX 2.1, TED",Slight HOM in Styxs (4),"Months, on and off.",4,18,14,27,1996-06-06,https://www.doomworld.com/files/file/6103-back-to-hell/?do=download&csrfKey=15466cd5476cfbee0c6ba6443a876b2e,Doom,a-c,Back To Hell ,bak2hell.zip,./WADs/Doom/Original/bak2hell_BAK2HELL.WAD,./WADs/Doom/Processed - Vectorized/bak2hell_BAK2HELL_E3M5.svg,./WADs/Doom/Processed/bak2hell_BAK2HELL_E3M5.txt
David Seager,A complete replacement of Episode 3 with some new graphics and demos. Fight your way out or let Hell have vengeance upon you.,Mad Oz for playtesting. Those at Id Software for making this possible. The DEU Team. Every other wad author whose level has provided inspiration.,New levels from scratch,"DEU 5.21 GCC, BSP 1.1x, RMB 2, DEUTEX 2.1, TED",Slight HOM in Styxs (4),"Months, on and off.",4,18,14,27,1996-06-06,https://www.doomworld.com/files/file/6103-back-to-hell/?do=download&csrfKey=15466cd5476cfbee0c6ba6443a876b2e,Doom,a-c,Back To Hell ,bak2hell.zip,./WADs/Doom/Original/bak2hell_BAK2HELL.WAD,./WADs/Doom/Processed - Vectorized/bak2hell_BAK2HELL_E3M6.svg,./WADs/Doom/Processed/bak2hell_BAK2HELL_E3M6.txt
David Seager,A complete replacement of Episode 3 with some new graphics and demos. Fight your way out or let Hell have vengeance upon you.,Mad Oz for playtesting. Those at Id Software for making this possible. The DEU Team. Every other wad author whose level has provided inspiration.,New levels from scratch,"DEU 5.21 GCC, BSP 1.1x, RMB 2, DEUTEX 2.1, TED",Slight HOM in Styxs (4),"Months, on and off.",4,18,14,27,1996-06-06,https://www.doomworld.com/files/file/6103-back-to-hell/?do=download&csrfKey=15466cd5476cfbee0c6ba6443a876b2e,Doom,a-c,Back To Hell ,bak2hell.zip,./WADs/Doom/Original/bak2hell_BAK2HELL.WAD,./WADs/Doom/Processed - Vectorized/bak2hell_BAK2HELL_E3M7.svg,./WADs/Doom/Processed/bak2hell_BAK2HELL_E3M7.txt
David Seager,A complete replacement of Episode 3 with some new graphics and demos. Fight your way out or let Hell have vengeance upon you.,Mad Oz for playtesting. Those at Id Software for making this possible. The DEU Team. Every other wad author whose level has provided inspiration.,New levels from scratch,"DEU 5.21 GCC, BSP 1.1x, RMB 2, DEUTEX 2.1, TED",Slight HOM in Styxs (4),"Months, on and off.",4,18,14,27,1996-06-06,https://www.doomworld.com/files/file/6103-back-to-hell/?do=download&csrfKey=15466cd5476cfbee0c6ba6443a876b2e,Doom,a-c,Back To Hell ,bak2hell.zip,./WADs/Doom/Original/bak2hell_BAK2HELL.WAD,./WADs/Doom/Processed - Vectorized/bak2hell_BAK2HELL_E3M8.svg,./WADs/Doom/Processed/bak2hell_BAK2HELL_E3M8.txt
David Seager,A complete replacement of Episode 3 with some new graphics and demos. Fight your way out or let Hell have vengeance upon you.,Mad Oz for playtesting. Those at Id Software for making this possible. The DEU Team. Every other wad author whose level has provided inspiration.,New levels from scratch,"DEU 5.21 GCC, BSP 1.1x, RMB 2, DEUTEX 2.1, TED",Slight HOM in Styxs (4),"Months, on and off.",4,18,14,27,1996-06-06,https://www.doomworld.com/files/file/6103-back-to-hell/?do=download&csrfKey=15466cd5476cfbee0c6ba6443a876b2e,Doom,a-c,Back To Hell ,bak2hell.zip,./WADs/Doom/Original/bak2hell_BAK2HELL.WAD,./WADs/Doom/Processed - Vectorized/bak2hell_BAK2HELL_E3M9.svg,./WADs/Doom/Processed/bak2hell_BAK2HELL_E3M9.txt
Jeff Velten,An underground computer core. Try not to get your ass blown off!!!,"Brendon Wyber (DEU 5.21) 
Raphaël Quinet (DEU 5.21) 
id software, the Doom gods! 
Troy Setford and James Rohrbaugh for playtesting",New level from scratch,DEU 5.21,I didn't notice any.,"16 hours, give or take a few beers",0,1,10,9,1996-06-02,https://www.doomworld.com/files/file/6079-computer-core/?do=download&csrfKey=bf3310e94fb2b184ed1ddf112db4fa20,Doom,a-c,Computer Core ,compcore.zip,./WADs/Doom/Original/compcore_COMPCORE.WAD,./WADs/Doom/Processed - Vectorized/compcore_COMPCORE_E2M2.svg,./WADs/Doom/Processed/compcore_COMPCORE_E2M2.txt
Dave Johnson,Mid-sized level with a 3 key solution. Has all settings easy thru hard and cooperative play. Wad was really designed for co-op play and is rather difficult for single player. No Deathmatch starts but feel free to add them and try it if you like.,Id Software and Ben Morris for DCK3.4 REGISTERED!,Created from scratch.,"DCK3.4 (If you haven't tried it, you should!) Mustool for inserting music.",None.,Didn't keep track (DCK is fast !!!),3,1,12,9,1996-05-17,https://www.doomworld.com/files/file/5877-bitedust/?do=download&csrfKey=fd24869cccb947e7f26ea7ef4f0c7b9c,Doom,a-c,Bitedust ,bitedust.zip,./WADs/Doom/Original/bitedust_Bitedust.wad,./WADs/Doom/Processed - Vectorized/bitedust_Bitedust_E1M1.svg,./WADs/Doom/Processed/bitedust_Bitedust_E1M1.txt
Kris Garrison,"This is my first wad made for Doom , E1M1.
Amazed.wad,because you start off in a maze, pretty obvious..
and also because I am amazed I did this!
Story line... You are the first female sent to rescue your
brother who is being held hostage, you must find him and return to, well you get the idea? If you fail you will be forced
to marry the groom of doom aka: Cyberdemon<G> No, I'm just kidding about the story line. Basic rescue & slaughter scenario!",,,,,,2,1,18,10,1996-05-03,https://www.doomworld.com/files/file/5744-amazedwad/?do=download&csrfKey=893f432d10cd8ae4c20efed9a61c4e01,Doom,a-c,AMAZED.WAD ,amazed2.zip,./WADs/Doom/Original/amazed2_AMAZED.WAD,./WADs/Doom/Processed - Vectorized/amazed2_AMAZED_E1M1.svg,./WADs/Doom/Processed/amazed2_AMAZED_E1M1.txt
Dave Johnson,Conventional DOOM wad designed around 3 key solution. Pretty straight forward. Really designed with cooperative play in mind but is a challenge for single player. All skill levels playable.,Id Software and Ben Morris for DCK3.3 REGISTERED!!!,Created from scratch based on Map 2,"DCK3.3 (If you haven't tried it, you should!)",None.,Didn't keep track--a few hours (DCK is fast !!!),2.5,3,11,11,1996-04-28,https://www.doomworld.com/files/file/5683-classic/?do=download&csrfKey=50141240fab251f2beacecccd31a1d82,Doom,a-c,Classic ,classic.zip,./WADs/Doom/Original/classic_classic.wad,./WADs/Doom/Processed - Vectorized/classic_classic_E1M2.svg,./WADs/Doom/Processed/classic_classic_E1M2.txt
Shawn Prest,An MAJOR upgrade from v2.2,,Completly new,"DMapEdit v3.01 - v4.0 beta 11, WinTex 4.2, NWT 1.3","Might be a few screwed up textures but there is nothing that crashes the game or anything like that :) -right before release the damn thing starts getting data errors, I fixed them but some graphics might have been lost as a result. Still doesn't crash though :)","3 weeks, 6 days since v2.2!",1.6,25,45,38,1996-04-24,https://www.doomworld.com/files/file/5657-boom-v23/?do=download&csrfKey=0a78822e321d71e84aa69208249b7f87,Doom,a-c,Boom v2.3 ,boom2_3.zip,./WADs/Doom/Original/boom2_3_BOOM.WAD,./WADs/Doom/Processed - Vectorized/boom2_3_BOOM_E1M1.svg,./WADs/Doom/Processed/boom2_3_BOOM_E1M1.txt
